PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,ID,cluster_pca
0.4144498943035,0.3908282505923365,0.8634153400940973,1.951721382382268,-0.7642711935481128,0.3157716690329605,-0.089046442822753,-0.4410059484544259,-0.6222499776939199,0.0626100321394565,774,0
-2.844318158634965,-1.1042542399595705,-0.5435491660904221,-0.610028722425813,-0.79118346518862,-0.3884174331323002,0.1130788011542343,0.2494430370729871,0.1214089503140907,-0.0875174302593965,804,0
2.9316528494628624,0.2452854135697508,0.3823753466162959,0.7279019366504582,0.288251795172564,-0.0322725969465655,0.3000021707447863,-0.942044891060026,-0.405953120649729,0.0509204950958149,810,1
0.1607018029214118,-0.0154762309193754,-0.1177890096318459,0.1175151133693753,0.4842722096159129,-0.110210167560063,0.2726834558196064,-0.7997456231621514,-0.1954547000735318,-0.4572749401521048,823,0
-0.4886845978660208,-0.7918723168461371,0.088556014071858,0.0447121303395037,0.1089507988134361,0.8844396209684796,-0.9726348143128448,0.9595966994529552,0.4446360558485474,-0.4768013473307598,827,0
-1.0970343938580631,3.004830139774185,-0.3325364861427142,2.761027499030845,0.40040841763638,-0.1312659519014096,0.2524571280198779,-0.7831045744618957,-1.3717335558296688,-0.0974862194452199,841,0
-1.462865735696417,-1.4832552714765412,-0.2154500850996226,-0.7802458737747625,-0.7571443827485558,-0.0251977398580855,-0.0625628038261261,0.1777724436468074,-0.1342841439243894,0.172997422115077,860,0
6.425039938218224,-0.1148839872219503,0.8878787570901145,0.3323806783019444,0.2288199672246318,0.965093761627828,-0.6732008887233234,-1.3837676369213368,-0.1221470689692287,-0.4101654713627828,871,1
-0.682264383774365,1.87724761112309,0.7600181313954034,3.426692097256908,-0.3749074041964254,1.3322629333363392,-1.4842316206161252,1.5384690746324636,-0.53709869208136,-1.0192733368348,873,0
-1.990346289475263,-0.9145697891623126,-0.5885770265669474,-0.6726130156903263,-0.3207233542133808,-0.3386155946739862,0.0647768216574321,0.0201455164090477,0.1057501996020437,-0.3105154202359547,885,0
3.791585309289539,0.3083416209940846,0.7232951617962493,1.3818345597987245,-1.142938634428227,0.0387272066170324,-0.074422929403964,-0.5694213744078885,-0.0124212353097198,0.1160410901049276,890,1
1.2518796502225131,0.5201226385047503,1.198911572493176,1.5778138263380226,1.0260639184120706,0.9288198667203176,-0.7064820037765941,-0.3049188314493411,1.2292139168382676,0.773265868640796,895,1
-0.2329391147705729,6.462560570345039,-4.910183391029144,1.1128692507543054,0.7511542577033539,-1.5300079011887726,0.7873812680184932,-0.0664304748123979,0.2096020760430126,-2.40809206910954,896,0
-2.6718652467648627,-0.7071830628032216,-0.198885266151737,-0.0208865473440258,-0.3708862621275132,-0.1921754537849618,0.0436273515959814,0.1135333752443717,0.0926829818025693,-0.37660552570279,901,0
-1.2668689527817083,-1.270211960023147,-0.4394060534869465,-0.8704335406687053,-0.6498446626152633,-0.1524162533356865,0.0604752385119845,0.1257121059673599,-0.0925352970657138,-0.0797176068784568,903,0
