ID,mean,cv,skewness,kurtosis,weekend_ratio,summer_peak,winter_peak,trend_slope,seasonal_strength_weekly,n_peaks,peak_height_ratio,zero_percentage,avg_zero_run,cluster
197049,2.188,0.1493196685660832,1.11780282052643,2.640600082281032,0.9989718189596278,0.8975834253926404,1.0,-0.0004345148227025,0.3189463553502454,31.0,1.7111517367458866,0.0,0.0,1
197075,3.143328767123288,0.41611423753912,0.5147949866261378,0.1637415439652563,1.374187700488726,1.2767606790588646,1.0,-0.0009469218183568,0.441154958397658,23.0,2.3599185925399735,0.0,0.0,1
197092,4.317986301369863,0.2589710676278135,0.6608882497346918,-0.0148685635744949,0.99926111055564,0.9663551880906532,1.0,-0.000869735923183,0.1584757613445168,27.0,1.8617474533093497,0.0,0.0,1
197119,20.89332876712329,0.4770877855575642,2.5537835475731137,9.092431710537024,1.0201778718769856,0.7587120764539679,1.0,0.0136490712521253,0.5289602386810579,14.0,4.18023384274852,0.0,0.0,0
197130,25.00100821917808,0.2106920898005755,-1.2090604850280342,1.5740448763753223,0.7605683377608911,0.9484673026871066,1.0,0.0005470901207483,0.398134679618479,16.0,1.4731405900562038,0.0,0.0,1
197143,17.965731506849316,0.5032637951889065,0.9328541087556778,-0.2134637579197686,1.1113709136198766,0.6523460871946608,1.0,-0.0342290087186561,0.6498177470147304,19.0,2.45433925043294,0.0,0.0,0
197152,7.839008219178082,1.783217373799772,3.0029572313745105,10.425626324135353,1.6018062025605444,1.2175752423367985,1.0,0.0023141969977024,0.633178215791365,12.0,11.214428859116229,0.0,0.0,0
197175,5.311419178082192,0.9128341041319042,1.0090826875752017,0.1726531443406949,0.9657491781607088,0.125867230130495,1.0,-0.0160387411375958,0.9283271726120452,11.0,4.10511753430706,0.0,0.0,0
197188,6.045484931506849,0.936765730671963,0.7556045961962427,-0.8373185181577942,1.085865155104034,0.2623005524687086,1.0,-0.0246221216465995,0.9423728375343644,12.0,3.3717725262643654,0.273972602739726,1.0,0
197232,7.992013698630137,0.1959403009713454,0.6039089802186478,0.7752096662149874,1.031237847442985,0.9097054166448976,1.0,0.0012959516118285,0.4047975922844127,22.0,1.8473441809203368,0.0,0.0,1
197234,3.5350219178082187,0.3339664032873795,0.3267163866195441,-0.5080434583310427,0.991181105638199,0.803558158382674,1.0,-0.0003427515220014,0.3290967497311392,29.0,1.796877119205632,0.0,0.0,1
197293,7.471917808219178,1.4127511880722898,2.3993419669808125,8.313998365663382,0.9058832994073454,0.2356958244554607,1.0,0.0032868321886961,0.4691353737474782,15.0,9.84298835823632,0.0,0.0,0
197318,7.192879452054795,0.4053966778177174,4.0602213644225795,28.159405563828276,1.0275519219750209,0.9504806962954366,1.0,-0.0002261446166678,0.5438363750009284,12.0,4.528923391131488,0.0,0.0,0
197322,3.99332602739726,0.667791551060407,1.611733848702286,4.067208769949516,1.3319254796438815,0.5912108927735111,1.0,-0.0044692189239011,0.4135480995642529,18.0,4.480225225101608,0.0,0.0,1
197334,14.418824657534246,0.2842517659997575,0.6385451909458588,-0.071883944143317,1.1683450378909623,0.8770955901682839,1.0,-0.0059695594771274,0.2844265513468621,26.0,1.8457815135503035,0.0,0.0,1
197385,6.972863013698631,0.4425507750488068,0.7112374560992802,0.5910696098300376,1.307437674931471,0.8714946315841411,1.0,-0.0038242153086078,0.177333940686828,24.0,2.565804026961665,0.0,0.0,1
197394,4.828762564383562,0.5113717309802762,0.5807513185511216,-0.0043035772504502,0.956327309275222,0.4739978503079637,1.0,-0.0077410544761773,0.47044055307701,27.0,2.7253359063596867,0.0,0.0,1
197414,4.799024657534247,0.2054556447661018,2.374750040860374,13.04310769344887,0.997832652199704,1.0821930401172493,1.0,-0.001997567758987,0.4268051357303432,16.0,2.5805243531219815,0.0,0.0,1
197420,16.037783561643835,0.5389132841897197,0.4388154630033635,-0.86964321120267,1.1313755580659175,0.452959069828814,1.0,-0.0272061632730619,0.8678769112055235,16.0,2.222563976062692,0.0,0.0,0
197436,11.780580821917807,0.3199508274895764,-0.2103130272162679,0.2553365500705951,0.5801006046282737,0.9688354535823732,1.0,2.591560696209206e-05,0.541359056546163,14.0,2.140896139269827,0.0,0.0,1
197456,9.414243835616436,0.335963692510589,0.501592591724452,0.1047265715305187,1.0463623464791605,1.2434123575961171,1.0,0.0101892705991515,0.3589316919839269,26.0,2.2707081283709125,0.0,0.0,1
197463,7.279134246575342,0.6114862525005872,2.2940248929410365,6.977594419843992,1.130748694338927,1.2151661519543069,1.0,0.0128617679647996,0.5899182618679744,11.0,4.322766820079462,0.0,0.0,0
197466,5.431071232876712,0.4736804762726454,0.7023010468668347,2.854371306458309,1.1619327468384075,0.6159325849765709,1.0,-0.0046912312479795,0.5492076086577441,22.0,3.716393899939516,0.0,0.0,1
197491,2.2805753424657538,0.3218621541903403,1.3708865667597727,2.924156155741409,1.03751535835914,0.9932947982792932,1.0,-0.000268842834686,0.2087325033610988,26.0,2.4927920135510138,0.0,0.0,1
197506,7.210717808219179,0.3311975123449389,0.5383512236278445,-0.2523481686475781,1.4824780859549072,0.9838782798610844,1.0,-0.0003624823862416,0.3303167807002194,34.0,1.9877355321910457,0.0,0.0,1
197513,3.2103260273972603,0.4023491791105529,1.0400875441954147,0.9456757302290416,1.2977953298657183,1.05477526338941,1.0,0.0014280788602818,0.2711502923580706,26.0,2.7131200774214035,0.0,0.0,1
197539,4.655868493150685,0.6610687911752747,1.3500301667558472,5.084703981062763,0.7908357106978481,0.8239634162885426,1.0,-0.0168438738669818,0.5246474432085738,21.0,5.423048360825518,6.301369863013699,5.75,1
197540,20.01484383561644,0.4370387657146234,1.2358449871991033,4.744104533587349,1.1301837719645211,1.2829941768664992,1.0,-0.0063553365677663,0.7154894802245992,14.0,3.409669371417214,0.0,0.0,0
197548,6.74525205479452,0.2373693987330283,0.2625720170671586,-0.3645882959589759,0.9492471272147844,0.854745565165375,1.0,0.0003437808317889,0.3273814165094854,28.0,1.667395066727809,0.0,0.0,1
197613,8.652608219178083,0.450836884219169,1.1754373613354987,2.938576443440243,1.0185750129925264,0.6976384655639665,1.0,-0.0084346549924362,0.6037749264300151,18.0,3.6186776526643953,0.0,0.0,0
197626,14.773126027397264,0.4470174675728063,2.206401975864874,13.089806172990777,1.145583682993171,0.823275878722713,1.0,-0.0049285076365359,0.3750923180143554,20.0,4.507102956850007,0.0,0.0,1
197665,14.91507671232877,0.4714769064592079,0.5630307913175141,-0.7121414094637264,0.913368560721129,0.5629803033971659,1.0,-0.0120755050922578,0.8356631753274848,17.0,2.39086936579572,0.0,0.0,0
197668,7.613312328767123,0.6460403415018346,1.2772248594707345,4.446189023175874,1.106043722803555,0.67612237172533,1.0,-0.0038393306895215,0.7369065328455712,13.0,4.888673732636309,0.0,0.0,0
197684,5.330008219178082,0.6868138945598361,3.0319764655576846,15.587351034898097,1.1511233767673774,1.4381545742311586,1.0,0.0092290412933125,0.606046290561548,14.0,6.591547058705608,0.0,0.0,1
197738,3.4862712328767125,0.4289889697059492,0.8494404976561714,-0.1122262374456268,1.0274918399921036,1.0635258172692978,1.0,0.0002410803434158,0.1516838960858852,30.0,2.239068471318809,0.0,0.0,1
197740,6.186967123287673,0.3321237799692118,1.7539520180428396,6.562399311558645,1.1012892155539706,1.0969996757237892,1.0,-0.000913595723836,0.2776573281092558,15.0,2.675947628311036,0.0,0.0,1
197745,7.118071232876712,0.3712518535554527,0.5801248436198847,1.7228668708623411,1.2025219943488212,0.7547553222205658,1.0,0.0038615776991927,0.4898935458876569,18.0,2.8334922958966877,0.0,0.0,1
197751,1.9126493150684931,0.3293616248522958,0.0340487719843637,-0.5499444658666017,0.9945755834452952,1.1290708923276205,1.0,0.0008415869780343,0.6310741290914015,23.0,1.9972296907251936,0.0,0.0,1
197756,24.60615342465753,0.4783110625837776,0.8324420400563871,2.4820925542225867,1.1613859152474564,0.8400989287370083,1.0,-0.0435228775266951,0.8187532364701358,12.0,3.4809991843002632,0.0,0.0,0
197806,7.731512328767124,0.3878617475615238,0.7779019946247794,0.5348827576325381,1.221395754882019,0.9980763558558384,1.0,-0.0007724828057637,0.2303140752584721,26.0,2.5831944839160284,0.0,0.0,1
197832,10.846942465753424,0.4782912159127777,2.105611950972116,9.826796742688996,0.9428903192806016,0.8817376799660801,1.0,-0.0044443010391808,0.7758150709552137,16.0,4.035422898037803,0.0,0.0,0
197837,17.94027213150685,0.2889949810298404,0.4223848082053574,0.7977184090199736,0.9642225757898284,0.8665536246631134,1.0,0.0110475438699185,0.7558429823831168,13.0,2.05392648059598,0.0,0.0,0
197859,11.136342465753424,0.3688316272798237,1.831503963388956,5.680596602087052,1.188477632757937,0.972491909751599,1.0,0.0008754705433798,0.3452888118587126,20.0,3.1077528467205364,0.0,0.0,1
197891,5.499358904109589,0.3079853351089515,0.6538512263132384,0.343513720403243,1.1512103022847076,0.9763048575630204,1.0,0.0032411028001865,0.1712359819651201,27.0,2.1689800953137253,0.0,0.0,1
197908,63.234334246575344,0.5672690689331981,-0.016199951924029,-0.6711015184131313,0.9209474323284856,1.0141953621885094,1.0,0.0732441806116632,0.727427581957544,19.0,2.5265546305431776,0.0,0.0,0
197927,4.38293698630137,0.4483904373873115,0.6960594509622082,1.7032542986876011,1.2970980812364237,0.9103634249737408,1.0,0.0025308045199803,0.4214775707058402,27.0,2.8391920848720944,0.0,0.0,1
197933,10.461578082191782,0.7348061839903237,0.6967606254465445,-0.5306528507189952,1.0375450160595276,0.2617783187683994,1.0,-0.0238935536729158,0.9273976413745008,12.0,3.22943629866994,0.821917808219178,1.0,0
197940,28.246106849315066,0.345125372192133,0.1995479988591111,-0.8556499329996035,1.037925090851906,0.8863687063350884,1.0,-0.023553737571658,0.7963376420609707,19.0,2.139940924335409,0.0,0.0,0
197952,2.567608219178082,0.2842760583688854,1.5166556253095405,4.850048521997471,0.9911824178046926,0.8115562395473097,1.0,0.0007629848256392,0.2954889835476379,20.0,2.5568542548526056,0.0,0.0,1
197983,4.338958904109589,0.5011472990517358,0.7247432222643072,0.8620639364953151,1.024524803409851,1.0570264746306468,1.0,-0.0003345288890314,0.4360709480345034,23.0,2.9497859470108354,0.0,0.0,1
198001,30.596693150684924,0.3279893051251895,0.0328928982709886,-0.876215498436383,1.1784479714759508,1.13453783866299,1.0,0.0316010579360006,0.7731163514174298,22.0,1.8394144662244372,0.0,0.0,0
198011,18.702845660273972,0.2717403341129361,-0.015983120674285,0.1697510673102455,0.9645815003829692,0.7995137818907379,1.0,-7.169980998117062e-05,0.4635639876959012,22.0,2.0033849757733138,0.0,0.0,1
198016,27.93221643835616,0.7009201716222898,2.2986833963990647,5.081409528274808,1.0253891839836045,1.3553093491295962,1.0,0.0645324918625053,0.8010562587728015,14.0,3.998357962264618,0.0,0.0,0
198027,0.5685424657534246,0.7843913653584347,3.799358877993007,16.452894534288102,1.1159982122013563,0.8818630195276941,1.0,-0.0002440113221608,0.2574064579780535,16.0,5.959097524070201,0.0,0.0,1
198032,2.701131506849315,0.5112354324788732,-0.6486628257146585,-0.071915303967458,0.9844025538734592,0.9364956398379009,1.0,0.00555032833773,0.8143340569480265,12.0,2.5426381435278773,13.6986301369863,16.666666666666668,0
198037,5.302219178082192,0.2250706941612754,0.6499256936160048,-0.1388258951939267,1.0292741061282702,0.9725685538926366,1.0,0.0024220098563013,0.2681814524663529,25.0,1.6251685776438918,0.0,0.0,1
198052,7.759679452054796,0.4409215114476361,0.9259643779920452,2.0981651291916936,1.16312947833953,0.8836438797605604,1.0,0.0017586694239961,0.1217439317352555,28.0,2.937105861243386,0.0,0.0,1
198058,5.96238904109589,0.3816389751585116,0.4381306633280694,0.1382274481023073,1.0248318819647362,0.9890625826846696,1.0,-0.0017771249410818,0.184932704649966,30.0,2.3192045847210276,0.0,0.0,1
198062,5.797561643835616,0.4670374867638837,4.054319636578824,29.89135418569306,1.084948289078182,0.9462502132201426,1.0,-0.0025704634238431,0.3740096853269752,13.0,5.254450383014116,0.0,0.0,1
198087,16.54578904109589,0.3639734239707519,2.1161538326462055,4.56264891228174,1.0057950790801116,0.8702854040020598,1.0,-0.0026900363503552,0.2508693827259707,14.0,2.6264688793059627,0.0,0.0,1
198088,13.476660273972604,0.2241380172773452,1.616023679342314,3.617410676663413,1.0167349363861344,1.2202899622689158,1.0,0.0007004896069571,0.4853538213079393,21.0,2.0997041867004564,0.0,0.0,1
198116,3.644254794520548,0.2831531826446699,1.0163839517293798,1.732643195667495,1.0205288115854785,1.0249408985149866,1.0,-0.0003795332446578,0.1688802090136809,27.0,2.5094293663961964,0.0,0.0,1
198155,6.132093150684931,0.366429985104294,0.6492144125360582,0.4068193364002876,1.2268435756478424,1.021914696878793,1.0,-0.0060892513504909,0.3899999166533363,25.0,2.3292209770826204,0.0,0.0,1
198157,11.34807671232877,0.3430803644012641,0.1110389190508026,2.259405977331705,1.0499752357132257,0.8989729276625217,1.0,0.0003319103308548,0.6325977131897909,17.0,2.8922962746930985,0.273972602739726,1.0,0
198160,3.800605479452055,0.2992490978697578,1.0672548121480188,2.3007075265241763,1.185710637433014,0.9861780332876948,1.0,-0.0006534100976499,0.3548970616959999,21.0,2.487235271092349,0.0,0.0,1
198188,13.227561643835616,0.9292600858977278,0.8026603933527915,-0.3896185782777079,1.0595772061234467,0.1223321439115794,1.0,-0.0321331790150114,0.917778749695713,13.0,3.840995140905457,0.547945205479452,1.0,0
198228,10.393123287671232,0.3541586366073148,0.7824224864059748,1.195811454993037,1.2889183191445948,1.0157832555977857,1.0,0.0041742198739953,0.3597999027777215,28.0,2.6037408824064388,0.0,0.0,1
198248,7.69913698630137,0.3189855755862935,0.0012533378579058,0.149875813259495,1.0412761274553637,0.8460441239262775,1.0,-0.0096672513652976,0.6827956386405986,17.0,2.0271103148013387,0.0,0.0,0
198250,3.8801319643835623,0.5102375854902448,1.2651049144648974,2.2479079785492324,1.1859206401151796,0.8911375250061586,1.0,-0.0017925883345713,0.1924485464085179,25.0,3.132367690471298,0.0,0.0,1
198255,6.41787397260274,0.3504155953084842,-0.524538226655917,0.326519874529668,1.060921835030901,0.8266957549285886,1.0,-0.0026574009866172,0.5993816593077405,21.0,1.9462831544095172,0.0,0.0,1
198295,94.46651780821918,0.4561146646277786,0.1148904303479171,-1.0223634429584547,0.4376914545308393,0.9927182930582152,1.0,-0.0401458320480328,0.5558376486413001,32.0,2.221326718382992,0.0,0.0,0
198300,6.971553424657535,0.4416689280786444,1.8767887854747352,10.351721424198791,0.9607395581783614,0.9252343208405408,1.0,0.0022295501489303,0.3285641186761461,20.0,4.140110279857439,0.0,0.0,1
198301,6.934517808219178,0.399221369583955,0.3167068675513884,0.5439827808562518,1.029280785827862,0.933108593509363,1.0,0.0019177117290973,0.1775210970171511,23.0,2.7265053638755337,0.0,0.0,1
198341,2.8259260273972604,0.4760518223638063,0.957005184057558,1.2695286126695322,0.9534976235695086,0.8582066283240062,1.0,-0.0029061593246187,0.1750044803848708,26.0,2.5825162899687144,3.287671232876712,12.0,1
198343,4.491964383561644,0.5929745809774143,0.7597784181509207,0.2907305163006048,0.90686515170223,0.5942301320364264,1.0,-0.0007480898172117,0.3249205035373887,27.0,3.0278512558498676,0.0,0.0,1
198362,5.138238356164384,0.8945106740913162,0.1415627800598239,-1.5267032873795348,1.2188681106734216,0.0478152787137689,1.0,-0.0236906059132872,0.8924285438878663,21.0,2.832293675621462,0.0,0.0,0
198364,6.582671232876713,0.3120429908303361,0.7749352884159788,1.2523288368280143,1.1257568108910048,0.8255241066625871,1.0,0.0026189350061571,0.3313610797282522,24.0,2.4243957255975106,0.0,0.0,1
198365,7.36907397260274,0.9008412089958856,0.6862466591252883,-0.7196973850937622,1.0476298721375965,0.2294634213115627,1.0,-0.0102736584547273,0.8715407139280851,15.0,3.4544367575413277,6.301369863013699,11.5,0
198368,2.5217616438356165,0.241370390135689,1.266825058615919,2.5598012157083234,1.2904183824720532,1.1083575423129672,1.0,-0.0009778107363106,0.4861869347798618,35.0,2.2182905405331996,0.0,0.0,1
198400,12.495613698630136,0.3624004567231836,2.145766380949069,9.830842269841474,1.1954325774241965,0.8224735653867878,1.0,-0.0155935993267904,0.3488489061381401,17.0,3.470017643451434,0.0,0.0,1
198428,4.793109589041096,0.353998029589287,1.304864593001444,2.748172654154436,0.8507400702036696,0.9044853331474744,1.0,-0.0018741811298963,0.3517243441203415,28.0,2.6782195903365844,0.0,0.0,1
198446,18.117808219178084,0.3703595612339373,1.963666783174833,9.581123830691714,1.1037760390646008,0.9044010094884312,1.0,-0.0125387892592473,0.5356915291845639,13.0,3.777222894299108,0.0,0.0,0
198447,6.614079452054795,0.3730798385571049,0.3661749803025532,0.2476128409914513,1.108365021958235,0.7846311969075545,1.0,-0.0005677693516903,0.3207090800715866,23.0,2.392472015902978,0.0,0.0,1
198448,30.36893150684931,0.2785339857064088,0.8340645247227074,1.0889620389556454,1.2700493724256774,0.907354301100746,1.0,-0.0004597458683243,0.3464606063873471,24.0,2.0873964560031615,0.0,0.0,1
198450,13.460728767123287,0.2780950266774932,1.1498752553152665,1.3401603822420292,1.1491549110595036,1.253565413739892,1.0,0.00269134599961,0.3160612662751599,20.0,2.0676443661785493,0.0,0.0,1
198496,19.38455837534247,0.9515186921360866,0.9946687358507662,0.3291087846181404,1.0634615305794954,0.3503751011626644,1.0,0.0347160779694143,0.6473270944046565,20.0,4.340000858983391,9.863013698630136,18.0,0
198511,23.80484109589041,0.3160314796219541,-0.1282682292126016,-0.7895926355447545,0.5936377880716194,0.8768084647655106,1.0,-0.0125059313020238,0.5979623056590125,25.0,1.667938040000382,0.0,0.0,1
198512,5.996739726027397,0.2793147025355472,0.4514239452234085,0.898782214986491,0.9757455711946896,0.9548156815938648,1.0,0.0003811215059362,0.4096077962445603,20.0,2.237215655995724,0.0,0.0,1
198515,9.313690410958904,0.3007232438678698,0.1529013610717899,0.5212989176470373,0.9694116372890048,0.909548811203214,1.0,0.0008654685198026,0.5448772172525146,20.0,1.8879734266569437,0.0,0.0,1
198516,2.450890410958904,0.4759055297746752,0.7398045566136844,0.728633144063676,1.1435178017012833,1.0693937255984327,1.0,-0.0006355616537067,0.2136745148209566,27.0,3.095201632059917,0.0,0.0,1
198530,5.240961643835616,0.380330468197227,0.6819719095713908,0.3293458868949739,0.968607510477743,0.963772838589924,1.0,-0.0019722239359562,0.1835863944204595,27.0,2.5085091045196664,0.0,0.0,1
198566,19.139989041095888,0.2264854324028716,0.0936454613979749,-0.0752261020725462,1.1262252540256288,0.9677741135461784,1.0,0.0067178551069411,0.6426630531180434,17.0,1.5872527374373329,0.0,0.0,0
198586,61.83315342465754,0.1621900392979426,0.370133858968315,0.1260690486092315,1.118215137078028,0.9310713283409056,1.0,-0.0136251227102114,0.4484140256370593,22.0,1.5573360675730947,0.0,0.0,0
198598,2.3401835616438356,0.4184576790143814,0.1096476084349103,-0.5405999306863838,0.6655756216152677,0.8695048782117554,1.0,-0.0003669584401675,0.2395537241111328,29.0,2.3143483651323455,0.273972602739726,1.0,1
198600,8.369323287671232,0.422201312746542,0.760805983831165,1.0653693178928345,1.0872331374766515,1.4414825798330164,1.0,0.0048004170543133,0.5925248743837802,19.0,3.189505182494583,0.0,0.0,1
198619,8.48605205479452,0.7330541247394433,0.7146436816035324,-0.3575834530632122,1.1033164817293788,0.3508527754713403,1.0,0.004341546012936,0.8364352179993204,13.0,3.3920366990604083,0.0,0.0,0
198655,4.418605479452054,0.5113195682628023,2.0534290756608726,6.417835238212437,0.9658477870035682,1.468378613384124,1.0,0.0037987103397388,0.5452808172553765,10.0,3.8537045407619464,0.0,0.0,1
198677,8.009994520547945,0.415218628297924,0.7017612847955635,0.0870248398523401,1.2121495830858386,1.0172333473581865,1.0,-0.0013173361334376,0.1906141310073616,23.0,2.2647955567838536,0.0,0.0,1
198706,14.077487671232875,0.3054062951996702,0.6648732466248807,-0.1068949940179093,1.3680169659828991,0.8903182414005357,1.0,0.0014590857379763,0.5520710766536154,25.0,2.0507920641973207,0.0,0.0,1
198727,2.382660273972603,0.5112800712599351,1.9080095434515576,3.4954574055188656,1.3181907372136077,0.8823399386874355,1.0,-6.828166219587744e-05,0.219375642297649,28.0,3.371441614127641,0.0,0.0,1
198734,5.802942465753426,0.3708933076998277,0.9746601785720204,1.47472998154086,1.3893341549779104,0.9870025611752185,1.0,-0.0003027194902559,0.2535914736251837,26.0,2.680019678254866,0.0,0.0,1
198739,23.078591780821917,1.0003503954242543,0.7058541618042601,-0.8119896110995293,0.9391021115417316,0.3773281416376924,1.0,-0.1035262680055179,0.964233536871674,11.0,3.5097028782886732,13.150684931506849,24.0,0
198757,11.402747945205478,0.2061248672876341,-0.4096232620332012,1.2029807456885608,1.047768094909021,0.8632889068442479,1.0,0.0030488609975248,0.5429913662526149,17.0,1.739317583384731,0.0,0.0,1
198766,2.0488082191780825,1.2255657659826569,0.7237861879802978,-1.0093015557109453,0.823532408570131,1.3569274240363247,1.0,0.0013906337991673,0.6558534860829485,24.0,3.7538896652246874,53.6986301369863,8.521739130434783,1
198835,42.09406849315068,0.6850122400102936,0.096218164932089,-1.0196980864857954,0.9656431303067572,0.1547430275593227,1.0,-0.0825224345607233,0.9178630016636504,10.0,2.9635054169282307,0.0,0.0,0
198842,9.376115068493151,0.4974562892503106,1.4790840637370897,3.1637544205305934,1.1969094568985696,0.9720789201086846,1.0,0.0005303613072308,0.404204358176431,35.0,3.44044412470977,0.0,0.0,1
198859,4.714356164383561,0.321965155840042,3.0305111135976417,11.711242141931022,1.1184043054012929,1.2179304595878264,1.0,0.0015553813579189,0.514681209873661,14.0,2.9618042237641946,0.0,0.0,1
198908,12.360331506849317,0.7643048083365916,0.7244214491825169,-0.1606230233258365,1.0639271298290485,0.3026188404103123,1.0,-0.0178034163904812,0.8966119106071375,12.0,3.4419788802933637,1.095890410958904,1.0,0
198913,3.032531506849315,0.2935547895502352,0.6150444029953794,0.1263361264588645,0.933013129104899,0.8131140695658398,1.0,-0.0014499751988411,0.2852782176729511,26.0,2.063952175225003,0.0,0.0,1
198938,3.5300602739726026,0.3929231828796569,0.7346812917125055,1.1625037201956596,0.8706717450426699,0.8735775764880469,1.0,0.0011901855274749,0.1241163654925023,21.0,2.5857915422298663,0.547945205479452,1.0,1
198947,11.642282191780822,0.6949159039868322,0.6165197222307044,-0.8570777550441888,1.010717044137336,0.3824171843680618,1.0,-0.0156186818122367,0.9300179798717572,11.0,3.0440767038802585,0.0,0.0,0
198955,20.335493150684933,0.3448370889265439,0.0774934870777705,0.6813257038871741,1.1611628006233383,0.6510799410388742,1.0,-0.0105991895820326,0.4751690382670326,24.0,2.2175513357777175,0.0,0.0,1
198987,7.463421917808217,0.3638104908167135,-0.521822641557354,0.0809201226219102,1.007397304500342,0.6820216359689169,1.0,-0.0031315621275199,0.4285966707744623,27.0,1.929007921372877,0.0,0.0,1
198995,7.9465589041095885,0.3700328127792469,0.5542687103872587,0.0663906844864099,1.3019335536619072,1.0937371282221722,1.0,0.005636668451692,0.2399921766952219,28.0,2.358882659298726,0.0,0.0,1
198997,7.131569863013699,0.3129896793293133,1.1506956164516116,1.887180264588551,1.2926664864343758,0.947647863786431,1.0,-0.0018462091243586,0.2325645244777204,30.0,2.4820622022932564,0.0,0.0,1
199006,3.3001780821917808,0.4937244897911836,1.1580686727076652,2.2394239471355952,1.1149790521417728,0.8181380881428807,1.0,0.0019518734129109,0.1753697498394754,29.0,3.582836957739931,0.0,0.0,1
199016,5.753991780821917,0.3271522727822109,0.4730458450568084,0.399648584027763,1.1219940162846087,0.8562978968647414,1.0,-0.0002953516952394,0.2716621039349939,22.0,2.1376464319945607,0.0,0.0,1
199041,6.701027397260274,0.3647301749064204,0.0761411067724834,-0.0835197260287063,1.1045085431365862,0.8724622127895963,1.0,0.0025501871808855,0.4222418936278803,26.0,2.3099442939643273,0.0,0.0,1
199042,25.01596712328767,0.3172085751030469,0.4803868931024979,-0.5617166987427349,0.90730183343943,0.7567822410600161,1.0,-0.0285093153646263,0.6290909017596581,12.0,1.8859554686606737,0.0,0.0,0
199047,9.92137808219178,0.2328240147516646,2.810147532167763,12.867421572176664,1.0053802165654222,1.124800795474881,1.0,-0.0007331496484651,0.1633854831152768,22.0,2.5658733886670073,0.0,0.0,1
199067,30.402002739726026,0.2113320246353476,0.1478777084559785,-0.3248264346412783,0.9253588738185208,0.9183210180930332,1.0,-0.0007843451630336,0.4849913587503439,23.0,1.6276230360094337,0.0,0.0,1
199071,3.804460273972603,0.2684002533749631,0.0070461068018661,-0.1590516545438585,0.9750226863755708,1.024490382258564,1.0,-0.0001927753360495,0.094645401286803,28.0,1.8517738371975792,0.0,0.0,1
199116,18.84004109589041,0.3396304380925534,0.5615685429556633,0.1965831923864298,1.1199770990720934,0.6294761402174759,1.0,-0.0126615024319942,0.8095358135976026,16.0,2.219634224105901,0.0,0.0,0
199144,27.471967123287673,0.3012282750903317,-0.0346696096054483,-0.8725522446309832,1.0171314832061515,0.6767007864961005,1.0,-0.04490557224047,0.8972045981389587,13.0,1.7536057677923835,0.0,0.0,0
199153,3.580413698630138,0.417492685280092,0.036109087603964,-0.8814829572017588,1.115327184461079,0.9350591117613344,1.0,0.0008566510291863,0.3544666205083256,28.0,2.126569899705475,0.0,0.0,1
199163,9.433043835616438,0.1922529454897876,0.7277472674675136,0.4743957018363445,1.121390616005479,1.0229416065746888,1.0,0.0001550593130202,0.3595614599065523,29.0,1.6808996413365898,0.0,0.0,1
199168,11.82198904109589,0.5317990590839508,1.816065941227774,4.28312803618034,0.9211360601654685,0.6304889654327244,1.0,0.0159426375107039,0.6729500892925789,15.0,3.889954544885709,0.0,0.0,0
199170,12.10208493150685,0.19026398152105,-0.0476167342274802,0.2715453439123592,0.9926617244326266,0.9074918303706466,1.0,0.0012129908716928,0.3255344407441299,22.0,1.6176551487448898,0.0,0.0,1
199179,5.438657534246575,0.7176775172806061,2.2145016921344434,5.169316637734477,0.953746370394688,0.6820854871572306,1.0,0.0043652361785979,0.4306768523259844,21.0,3.9564910760612766,0.0,0.0,1
199208,0.3278986301369863,5.992972146083999,5.89915664319812,33.25397077223053,6.148471395419231e-05,0.0,1.0,-0.0017257492787921,0.1588231024939783,10.0,43.217624892424155,96.7123287671233,29.416666666666668,0
199214,2.526175342465754,0.4240934147051988,1.2225234792084885,2.9632967081760224,0.9934304958045592,0.8891883900739411,1.0,8.312756186099996e-05,0.2441623041313176,23.0,3.4562129766803245,0.0,0.0,1
199223,6.075364383561643,0.4581562714996189,1.0778177782033869,1.2225524437848527,1.0426048955151526,0.767881073076276,1.0,0.0063084913738854,0.6317240877718111,17.0,2.8350562884102337,0.0,0.0,0
199230,0.0,0.0,0.8482188929301956,0.9067045702001856,1.0,1.0,1.0,0.0,0.4600781152581156,0.0,0.0,100.0,365.0,4
199238,18.15391780821918,0.1361139613417783,1.4847528688760037,4.352171045133326,1.1116662388377767,0.970184729508726,1.0,-0.003645615377212,0.2728475635050718,28.0,1.7384677144297316,0.0,0.0,1
199275,3.430569865753425,0.7959858751506149,0.1832460466259432,-1.3148219231800014,0.5239485718600287,0.666705293973737,1.0,0.0002645296278839,0.3262360785041477,24.0,2.90505670777565,17.80821917808219,1.8055555555555556,1
199276,5.049438356164384,0.4030387533301503,0.8510175943750591,0.6709276460389813,1.365243337643362,1.0179845753937922,1.0,1.285119551456864e-05,0.3474010246725104,29.0,2.621083587215722,0.0,0.0,1
199283,7.451646575342464,0.3720568379293658,-0.0261153503514939,0.4110209663058057,0.9698571522883452,1.181593364019721,1.0,-0.0028491008654493,0.6063429467724869,17.0,2.22554838481961,0.0,0.0,1
199284,7.411534246575343,0.3033120318667581,-0.0780294177603023,-0.5579694502723731,1.0046558308270623,0.8929830759492338,1.0,-0.0034031752886682,0.6054036183930275,19.0,1.751863995771123,0.0,0.0,1
